index,prediction
128031,161.0 milligram
128032,92.0 milligram
128033,118.0 kilogram
128034,57.0 kilogram
128035,6.0 gram
128036,128.0 watt
128037,136.0 volt
128038,14.0 gram
128039,179.0 gram
128040,143.0 gram
128041,89.0 gram
128042,93.0 millilitre
128043,32.0 kilogram
128044,174.0 ounce
128045,148.0 litre
128046,110.0 litre
128047,44.0 gram
128048,98.0 millilitre
128049,99.0 fluid ounce
128050,131.0 millilitre
128051,197.0 gram
128052,110.0 millilitre
128053,180.0 ounce
128054,74.0 kilogram
128055,107.0 kilogram
128056,39.0 gram
128057,167.0 gram
128058,178.0 milligram
128059,36.0 milligram
128060,128.0 litre
128061,36.0 gram
128062,75.0 millilitre
128063,180.0 pound
128064,74.0 volt
128065,172.0 millilitre
128066,44.0 pound
128067,155.0 gram
128068,5.0 gram
128069,194.0 millilitre
128070,93.0 kilogram
128071,56.0 pound
128072,107.0 gram
128073,78.0 pound
128074,190.0 volt
128075,172.0 gram
128076,165.0 gram
128077,95.0 kilogram
128078,46.0 volt
128079,42.0 millilitre
128080,52.0 gram
128081,55.0 kilogram
128082,36.0 kilogram
128083,175.0 gram
128084,71.0 ounce
128085,105.0 pound
128086,23.0 litre
128087,20.0 pound
128088,120.0 watt
128089,190.0 pound
128090,138.0 millilitre
128091,20.0 pound
128092,161.0 gram
128093,162.0 millilitre
128094,152.0 gram
128095,129.0 litre
128096,191.0 gram
128097,121.0 millilitre
128098,131.0 millilitre
128099,141.0 kilogram
128100,159.0 kilogram
128101,48.0 volt
128102,156.0 watt
128103,180.0 kilogram
128104,131.0 gram
128105,12.0 pound
128106,76.0 millilitre
128107,105.0 watt
128108,86.0 volt
128109,169.0 gram
128110,166.0 pound
128111,20.0 gram
128112,45.0 gram
128113,87.0 volt
128114,28.0 gram
128115,21.0 gram
128116,175.0 gram
128117,168.0 kilogram
128118,54.0 millilitre
128119,192.0 gram
128120,45.0 ounce
128121,150.0 volt
128122,83.0 gram
128123,69.0 watt
128124,23.0 kilogram
128125,142.0 gram
128126,198.0 watt
128127,103.0 gram
128128,142.0 gram
128129,198.0 gram
128130,24.0 millilitre
128131,56.0 milligram
128132,104.0 gram
128133,74.0 millilitre
128134,123.0 gram
128135,47.0 kilogram
128136,67.0 gram
128137,90.0 gram
128138,43.0 gram
128139,9.0 gram
128140,78.0 gram
128141,166.0 kilogram
128142,25.0 kilogram
128143,26.0 gram
128144,102.0 milligram
128145,118.0 litre
128146,7.0 gram
128147,145.0 pound
128148,149.0 gram
128149,127.0 kilogram
128150,120.0 gram
128151,32.0 millilitre
128152,175.0 ounce
128153,139.0 gram
128154,66.0 gram
128155,79.0 millilitre
128156,194.0 ounce
128157,8.0 gram
128158,68.0 milligram
128159,136.0 millilitre
128160,104.0 gram
128161,98.0 kilogram
128162,162.0 kilogram
128163,150.0 gram
128164,15.0 gram
128165,137.0 watt
128166,21.0 watt
128167,7.0 millilitre
128168,78.0 pound
128169,60.0 gram
128170,37.0 milligram
128171,178.0 ounce
128172,25.0 centimeter 
128173,59.0 millilitre
128174,169.0 gram
128175,192.0 gram
128176,148.0 watt
128177,58.0 volt
128178,58.0 gram
128179,108.0 gram
128180,144.0 millilitre
128181,148.0 fluid ounce
128182,122.0 gram
128183,129.0 kilogram
128184,165.0 gram
128185,96.0 volt
128186,105.0 gram
128187,78.0 kilogram
128188,69.0 kilogram
128189,6.0 litre
128190,38.0 gram
128191,83.0 gram
128192,178.0 litre
128193,52.0 kilogram
128194,186.0 kilogram
128195,131.0 watt
128196,68.0 pound
128197,63.0 gram
128198,139.0 volt
128199,130.0 volt
128200,176.0 kilogram
128201,22.0 kilogram
128202,164.0 gram
128203,76.0 pound
128204,126.0 gram
128205,107.0 gram
128206,116.0 kilogram
128207,55.0 milligram
128208,132.0 milligram
128209,45.0 millilitre
128210,125.0 gram
128211,28.0 kilogram
128212,93.0 gram
128213,31.0 gram
128214,112.0 gram
128215,13.0 gram
128216,51.0 kilogram
128217,161.0 kilogram
128218,62.0 gram
128219,45.0 gram
128220,170.0 kilogram
128221,43.0 gram
128222,87.0 gram
128223,188.0 gram
128224,19.0 kilogram
128225,52.0 gram
128226,117.0 watt
128227,157.0 kilogram
128228,77.0 ounce
128229,173.0 kilogram
128230,173.0 gram
128231,194.0 gram
128232,114.0 gram
128233,109.0 kilogram
128234,105.0 watt
128235,135.0 volt
128236,95.0 gram
128237,89.0 kilogram
128238,72.0 centimeter 
128239,186.0 kilogram
128240,96.0 kilogram
128241,108.0 kilogram
128242,77.0 millilitre
128243,73.0 millilitre
128244,198.0 millilitre
128245,26.0 gram
128246,199.0 gram
128247,16.0 gram
128248,32.0 watt
128249,41.0 volt
128250,28.0 pound
128251,94.0 watt
128252,77.0 millilitre
128253,190.0 gram
128254,175.0 kilogram
128255,74.0 litre
128256,173.0 litre
128257,52.0 gram
128258,108.0 gram
128259,82.0 kilogram
128260,200.0 gram
128261,172.0 volt
128262,48.0 pound
128263,199.0 watt
128264,14.0 gram
128265,68.0 gram
128266,25.0 gram
128267,171.0 pound
128268,92.0 millilitre
128269,143.0 watt
128270,84.0 kilogram
128271,25.0 millilitre
128272,6.0 ounce
128273,100.0 gram
128274,83.0 gram
128275,82.0 gram
128276,93.0 millilitre
128277,182.0 pound
128278,116.0 watt
128279,55.0 gram
128280,175.0 gram
128281,125.0 kilogram
128282,143.0 pound
128283,151.0 litre
128284,84.0 gram
128285,27.0 watt
128286,143.0 kilogram
128287,81.0 ounce
128288,102.0 millilitre
128289,76.0 millilitre
128290,74.0 millilitre
128291,64.0 millilitre
128292,140.0 gram
128293,12.0 pound
128294,191.0 gram
128295,155.0 litre
128296,118.0 volt
128297,118.0 gram
128298,24.0 gram
128299,43.0 kilogram
128300,136.0 gram
128301,110.0 gram
128302,8.0 gram
128303,60.0 gram
128304,81.0 gram
128305,166.0 millilitre
128306,78.0 litre
128307,162.0 millilitre
128308,10.0 gram
128309,154.0 gram
128310,152.0 volt
128311,163.0 volt
128312,152.0 gram
128313,175.0 kilogram
128314,166.0 watt
128315,182.0 pound
128316,142.0 millilitre
128317,58.0 watt
128318,117.0 millilitre
128319,172.0 gram
128320,65.0 volt
128321,68.0 watt
128322,116.0 watt
128323,117.0 millilitre
128324,145.0 watt
128325,50.0 gram
128326,47.0 pound
128327,64.0 pound
128328,15.0 pound
128329,95.0 kilogram
128330,35.0 gram
128331,92.0 millilitre
128332,152.0 gram
128333,117.0 pound
128334,27.0 gram
128335,141.0 watt
128336,187.0 gram
128337,73.0 millilitre
128338,57.0 millilitre
128339,104.0 millilitre
128340,131.0 kilogram
128341,183.0 gram
128342,160.0 millilitre
128343,68.0 gram
128344,43.0 gram
128345,128.0 pound
128346,15.0 gram
128347,64.0 millilitre
128348,59.0 gram
128349,123.0 millilitre
128350,107.0 kilogram
128351,11.0 millilitre
128352,125.0 volt
128353,52.0 gram
128354,43.0 gram
128355,34.0 watt
128356,66.0 volt
128357,21.0 gram
128358,125.0 gram
128359,77.0 gram
128360,47.0 gram
128361,53.0 millilitre
128362,39.0 volt
128363,92.0 millilitre
128364,35.0 gram
128365,89.0 pound
128366,133.0 gram
128367,23.0 milligram
128368,189.0 pound
128369,145.0 gram
128370,127.0 pound
128371,138.0 ounce
128372,124.0 gram
128373,120.0 gram
128374,61.0 gram
128375,112.0 pound
128376,86.0 pound
128377,28.0 gram
128378,20.0 gram
128379,200.0 kilogram
128380,74.0 gram
128381,134.0 gram
128382,170.0 volt
128383,155.0 millilitre
128384,41.0 gram
128385,61.0 kilogram
128386,25.0 gram
128387,141.0 ounce
128388,14.0 gram
128389,96.0 litre
128390,151.0 kilogram
128391,169.0 kilogram
128392,150.0 kilogram
128393,67.0 kilogram
128394,19.0 gram
128395,130.0 gram
128396,85.0 kilogram
128397,29.0 gram
128398,113.0 gram
128399,67.0 watt
128400,195.0 gram
128401,33.0 gram
128402,41.0 millilitre
128403,176.0 gram
128404,66.0 gram
128405,85.0 gram
128406,67.0 kilogram
128407,154.0 kilogram
128408,132.0 pound
128409,70.0 millilitre
128410,183.0 gram
128411,94.0 centimeter 
128412,111.0 millilitre
128413,9.0 litre
128414,46.0 gram
128415,35.0 kilogram
128416,158.0 gram
128417,34.0 millilitre
128418,169.0 gram
128419,151.0 kilogram
128420,198.0 pound
128421,97.0 milligram
128422,10.0 gram
128423,25.0 millilitre
128424,71.0 pound
128425,65.0 kilogram
128426,51.0 pound
128427,168.0 gram
128428,99.0 volt
128429,93.0 watt
128430,99.0 pound
128431,142.0 kilogram
128432,153.0 gram
128433,191.0 gram
128434,190.0 gram
128435,98.0 litre
128436,171.0 kilogram
128437,97.0 kilogram
128438,187.0 kilogram
128439,168.0 gram
128440,31.0 pound
128441,85.0 gram
128442,58.0 pound
128443,105.0 gram
128444,184.0 millilitre
128445,22.0 pound
128446,10.0 milligram
128447,63.0 milligram
128448,152.0 gram
128449,40.0 gram
128450,71.0 gram
128451,112.0 gram
128452,152.0 kilogram
128453,116.0 watt
128454,114.0 kilogram
128455,122.0 kilogram
128456,5.0 gram
128457,45.0 gram
128458,53.0 litre
128459,171.0 watt
128460,162.0 pound
128461,62.0 pound
128462,156.0 gram
128463,61.0 kilogram
128464,159.0 pound
128465,144.0 millilitre
128466,32.0 litre
128467,72.0 litre
128468,16.0 gram
128469,10.0 milligram
128470,155.0 volt
128471,194.0 kilogram
128472,29.0 gram
128473,50.0 millilitre
128474,70.0 gram
128475,62.0 centimeter 
128476,60.0 pound
128477,185.0 millilitre
128478,62.0 gram
128479,38.0 gram
128480,151.0 gram
128481,53.0 kilogram
128482,6.0 kilogram
128483,87.0 kilogram
128484,198.0 pound
128485,140.0 gram
128486,198.0 kilogram
128487,30.0 gram
128488,168.0 volt
128489,181.0 watt
128490,128.0 pound
128491,50.0 gram
128492,106.0 pound
128493,102.0 gram
128494,27.0 watt
128495,10.0 gram
128496,61.0 gram
128497,179.0 gram
128498,16.0 litre
128499,183.0 gram
128500,152.0 litre
128501,25.0 gram
128502,175.0 gram
128503,135.0 watt
128504,189.0 milligram
128505,76.0 milligram
128506,190.0 gram
128507,199.0 gram
128508,127.0 kilogram
128509,101.0 kilogram
128510,98.0 millilitre
128511,146.0 pound
128512,127.0 watt
128513,155.0 fluid ounce
128514,134.0 gram
128515,77.0 litre
128516,142.0 gram
128517,56.0 gram
128518,17.0 watt
128519,130.0 gram
128520,100.0 kilogram
128521,131.0 gram
128522,143.0 pound
128523,153.0 gram
128524,78.0 pound
128525,46.0 gram
128526,174.0 volt
128527,75.0 pound
128528,160.0 pound
128529,19.0 gram
128530,35.0 millilitre
128531,195.0 pound
128532,159.0 millilitre
128533,192.0 gram
128534,194.0 gram
128535,85.0 watt
128536,8.0 gram
128537,23.0 gram
128538,85.0 pound
128539,194.0 millilitre
128540,185.0 gram
128541,164.0 gram
128542,173.0 millilitre
128543,24.0 gram
128544,102.0 gram
128545,21.0 watt
128546,66.0 pound
128547,140.0 pound
128548,84.0 gram
128549,100.0 millilitre
128550,25.0 watt
128551,66.0 volt
128552,111.0 gram
128553,20.0 kilogram
128554,116.0 volt
128555,197.0 watt
128556,115.0 gram
128557,158.0 pound
128558,32.0 gram
128559,188.0 kilogram
128560,44.0 kilogram
128561,159.0 gram
128562,68.0 gram
128563,169.0 milligram
128564,144.0 gram
128565,99.0 gram
128566,179.0 gram
128567,195.0 millilitre
128568,116.0 gram
128569,163.0 pound
128570,200.0 gram
128571,181.0 kilogram
128572,65.0 gram
128573,138.0 gram
128574,24.0 volt
128575,149.0 gram
128576,146.0 kilogram
128577,82.0 millilitre
128578,64.0 gram
128579,35.0 ounce
128580,116.0 pound
128581,72.0 gram
128582,31.0 milligram
128583,187.0 litre
128584,113.0 gram
128585,102.0 gram
128586,198.0 pound
128587,130.0 watt
128588,162.0 litre
128589,111.0 gram
128590,8.0 pound
128591,106.0 gram
128592,97.0 gram
128593,83.0 gram
128594,122.0 litre
128595,155.0 gram
128596,118.0 volt
128597,70.0 pound
128598,99.0 fluid ounce
128599,148.0 kilogram
128600,90.0 gram
128601,85.0 milligram
128602,39.0 milligram
128603,118.0 litre
128604,15.0 pound
128605,184.0 gram
128606,105.0 kilogram
128607,93.0 gram
128608,38.0 gram
128609,188.0 kilogram
128610,184.0 gram
128611,116.0 gram
128612,38.0 gram
128613,156.0 milligram
128614,59.0 milligram
128615,125.0 kilogram
128616,66.0 pound
128617,148.0 kilogram
128618,51.0 kilogram
128619,76.0 gram
128620,82.0 gram
128621,38.0 kilogram
128622,80.0 millilitre
128623,17.0 kilogram
128624,74.0 pound
128625,23.0 gram
128626,24.0 gram
128627,176.0 volt
128628,90.0 pound
128629,114.0 gram
128630,196.0 watt
128631,170.0 pound
128632,7.0 gram
128633,29.0 watt
128634,192.0 gram
128635,78.0 pound
128636,26.0 gram
128637,138.0 gram
128638,74.0 gram
128639,57.0 kilogram
128640,156.0 gram
128641,16.0 pound
128642,153.0 gram
128643,166.0 fluid ounce
128644,9.0 pound
128645,45.0 gram
128646,71.0 millilitre
128647,124.0 millilitre
128648,43.0 gram
128649,22.0 litre
128650,6.0 litre
128651,53.0 watt
128652,186.0 gram
128653,96.0 kilogram
128654,144.0 watt
128655,29.0 millilitre
128656,75.0 gram
128657,144.0 watt
128658,88.0 gram
128659,70.0 millilitre
128660,83.0 gram
128661,182.0 volt
128662,149.0 litre
128663,161.0 gram
128664,181.0 milligram
128665,165.0 milligram
128666,30.0 gram
128667,50.0 gram
128668,86.0 milligram
128669,7.0 gram
128670,183.0 gram
128671,172.0 kilogram
128672,169.0 gram
128673,78.0 millilitre
128674,84.0 gram
128675,15.0 gram
128676,43.0 kilogram
128677,102.0 watt
128678,142.0 pound
128679,10.0 pound
128680,84.0 millilitre
128681,30.0 ounce
128682,25.0 gram
128683,74.0 kilogram
128684,115.0 kilogram
128685,42.0 kilogram
128686,39.0 kilogram
128687,130.0 gram
128688,163.0 litre
128689,91.0 gram
128690,74.0 gram
128691,144.0 pound
128692,157.0 gram
128693,142.0 litre
128694,32.0 volt
128695,133.0 pound
128696,46.0 millilitre
128697,140.0 pound
128698,67.0 litre
128699,135.0 gram
128700,27.0 pound
128701,200.0 gram
128702,24.0 volt
128703,177.0 pound
128704,99.0 millilitre
128705,61.0 kilogram
128706,164.0 gram
128707,48.0 kilogram
128708,45.0 kilogram
128709,140.0 millilitre
128710,9.0 pound
128711,16.0 millilitre
128712,150.0 kilogram
128713,144.0 kilogram
128714,163.0 pound
128715,149.0 watt
128716,59.0 kilogram
128717,101.0 gram
128718,15.0 gram
128719,27.0 gram
128720,189.0 gram
128721,51.0 gram
128722,122.0 litre
128723,121.0 watt
128724,153.0 kilogram
128725,133.0 millilitre
128726,45.0 volt
128727,82.0 gram
128728,179.0 volt
128729,31.0 watt
128730,173.0 gram
128731,45.0 kilogram
128732,99.0 ton
128733,187.0 millilitre
128734,117.0 millilitre
128735,48.0 pound
128736,153.0 litre
128737,44.0 kilogram
128738,72.0 millilitre
128739,90.0 kilogram
128740,118.0 gram
128741,129.0 gram
128742,77.0 gram
128743,6.0 gram
128744,145.0 kilogram
128745,39.0 watt
128746,198.0 millilitre
128747,71.0 pound
128748,69.0 kilogram
128749,136.0 volt
128750,45.0 kilogram
128751,190.0 gram
128752,109.0 gram
128753,116.0 millilitre
128754,116.0 gram
128755,101.0 kilogram
128756,111.0 gram
128757,9.0 gram
128758,127.0 gram
128759,18.0 gram
128760,196.0 gram
128761,124.0 pound
128762,77.0 gram
128763,74.0 gram
128764,66.0 gram
128765,161.0 pound
128766,55.0 gram
128767,171.0 gram
128768,91.0 milligram
128769,79.0 ounce
128770,43.0 kilogram
128771,122.0 gram
128772,173.0 watt
128773,196.0 pound
128774,133.0 gram
128775,77.0 kilogram
128776,154.0 millilitre
128777,106.0 gram
128778,159.0 gram
128779,56.0 gram
128780,156.0 gram
128781,190.0 fluid ounce
128782,108.0 gram
128783,34.0 milligram
128784,68.0 gram
128785,117.0 kilogram
128786,38.0 kilogram
128787,65.0 gram
128788,46.0 gram
128789,161.0 kilogram
128790,53.0 kilogram
128791,101.0 fluid ounce
128792,75.0 ounce
128793,200.0 gram
128794,133.0 kilogram
128795,44.0 gram
128796,197.0 gram
128797,146.0 milligram
128798,87.0 milligram
128799,190.0 gram
128800,69.0 gram
128801,66.0 gram
128802,150.0 millilitre
128803,186.0 millilitre
128804,126.0 gram
128805,102.0 gram
128806,140.0 gram
128807,99.0 milligram
128808,114.0 milligram
128809,32.0 kilogram
128810,165.0 volt
128811,52.0 fluid ounce
128812,74.0 gram
128813,12.0 gram
128814,114.0 watt
128815,131.0 millilitre
128816,140.0 milligram
128817,193.0 ounce
128818,97.0 gram
128819,87.0 gram
128820,197.0 gram
128821,142.0 kilogram
128822,151.0 gram
128823,51.0 pound
128824,200.0 kilogram
128825,107.0 kilogram
128826,13.0 gram
128827,12.0 millilitre
128828,95.0 kilogram
128829,104.0 kilogram
128830,126.0 milligram
128831,183.0 millilitre
128832,101.0 millilitre
128833,131.0 fluid ounce
128834,127.0 kilogram
128835,172.0 pound
128836,60.0 gram
128837,63.0 gram
128838,95.0 kilogram
128839,190.0 gram
128840,100.0 gram
128841,162.0 gram
128842,20.0 millilitre
128843,160.0 gram
128844,128.0 millilitre
128845,58.0 kilogram
128846,182.0 watt
128847,69.0 kilogram
128848,148.0 gram
128849,10.0 watt
128850,41.0 gram
128851,91.0 gram
128852,46.0 volt
128853,194.0 watt
128854,18.0 pound
128855,90.0 gram
128856,158.0 kilogram
128857,112.0 watt
128858,16.0 millilitre
128859,192.0 volt
128860,100.0 milligram
128861,105.0 milligram
128862,115.0 gram
128863,196.0 pound
128864,95.0 watt
128865,17.0 pound
128866,180.0 gram
128867,12.0 gram
128868,166.0 pound
128869,186.0 watt
128870,133.0 gram
128871,29.0 kilogram
128872,151.0 gram
128873,109.0 millilitre
128874,56.0 gram
128875,108.0 millilitre
128876,76.0 millilitre
128877,84.0 pound
128878,61.0 litre
128879,6.0 kilogram
128880,150.0 gram
128881,96.0 kilogram
128882,53.0 gram
128883,139.0 millilitre
128884,120.0 gram
128885,97.0 kilogram
128886,44.0 millilitre
128887,88.0 pound
128888,116.0 volt
128889,39.0 gram
128890,61.0 gram
128891,132.0 gram
128892,117.0 volt
128893,102.0 watt
128894,132.0 gram
128895,157.0 kilogram
128896,61.0 gram
128897,126.0 volt
128898,14.0 watt
128899,83.0 kilogram
128900,154.0 gram
128901,84.0 gram
128902,122.0 kilogram
128903,61.0 kilogram
128904,21.0 gram
128905,135.0 kilogram
128906,130.0 pound
128907,105.0 litre
128908,104.0 kilogram
128909,144.0 millilitre
128910,121.0 gram
128911,163.0 millilitre
128912,135.0 gram
128913,149.0 gram
128914,148.0 ton
128915,102.0 pound
128916,7.0 kilogram
128917,102.0 volt
128918,66.0 litre
128919,25.0 gram
128920,112.0 gram
128921,81.0 pound
128922,10.0 millilitre
128923,137.0 volt
128924,29.0 kilogram
128925,14.0 gram
128926,42.0 volt
128927,35.0 millilitre
128928,76.0 gram
128929,82.0 millilitre
128930,83.0 gram
128931,165.0 kilogram
128932,8.0 watt
128933,20.0 millilitre
128934,177.0 gram
128935,194.0 milligram
128936,105.0 gram
128937,88.0 gram
128938,66.0 pound
128939,67.0 kilogram
128940,53.0 gram
128941,149.0 gram
128942,199.0 pound
128943,24.0 gram
128944,80.0 gram
128945,190.0 litre
128946,108.0 gram
128947,33.0 millilitre
128948,121.0 volt
128949,178.0 gram
128950,194.0 kilogram
128951,94.0 millilitre
128952,29.0 pound
128953,179.0 gram
128954,131.0 gram
128955,150.0 gram
128956,48.0 millilitre
128957,109.0 gram
128958,141.0 pound
128959,14.0 gram
128960,91.0 gram
128961,93.0 kilogram
128962,108.0 kilogram
128963,108.0 gram
128964,89.0 gram
128965,139.0 gram
128966,19.0 gram
128967,61.0 gram
128968,172.0 gram
128969,48.0 millilitre
128970,149.0 kilogram
128971,163.0 gram
128972,196.0 watt
128973,156.0 volt
128974,98.0 gram
128975,7.0 millilitre
128976,197.0 litre
128977,78.0 kilogram
128978,161.0 kilogram
128979,175.0 gram
128980,110.0 millilitre
128981,23.0 millilitre
128982,112.0 gram
128983,75.0 milligram
128984,147.0 gram
128985,92.0 ounce
128986,47.0 gram
128987,88.0 gram
128988,12.0 watt
128989,183.0 kilogram
128990,44.0 litre
128991,161.0 ounce
128992,69.0 gram
128993,23.0 millilitre
128994,109.0 gram
128995,142.0 watt
128996,162.0 gram
128997,111.0 millilitre
128998,91.0 gram
128999,148.0 watt
129000,148.0 kilogram
129001,113.0 gram
129002,144.0 millilitre
129003,55.0 gram
129004,92.0 gram
129005,103.0 kilogram
129006,120.0 gram
129007,191.0 volt
129008,80.0 litre
129009,111.0 volt
129010,93.0 gram
129011,12.0 gram
129012,136.0 watt
129013,134.0 millilitre
129014,140.0 gram
129015,49.0 pound
129016,180.0 millilitre
129017,175.0 gram
129018,83.0 pound
129019,51.0 watt
129020,172.0 kilogram
129021,92.0 pound
129022,181.0 gram
129023,131.0 pound
129024,126.0 pound
129025,62.0 gram
129026,184.0 kilogram
129027,79.0 gram
129028,198.0 milligram
129029,82.0 gram
129030,147.0 gram
129031,88.0 gram
129032,76.0 volt
129033,181.0 watt
129034,12.0 millilitre
129035,68.0 gram
129036,133.0 gram
129037,146.0 litre
129038,197.0 gram
129039,24.0 milligram
129040,18.0 gram
129041,96.0 milligram
129042,157.0 gram
129043,26.0 gram
129044,5.0 kilogram
129045,115.0 kilogram
129046,118.0 gram
129047,142.0 millilitre
129048,140.0 gram
129049,21.0 kilogram
129050,62.0 watt
129051,101.0 millilitre
129052,71.0 gram
129053,34.0 gram
129054,48.0 pound
129055,192.0 gram
129056,137.0 pound
